Time,Clusters,BTC,USD,Netflow_Bytes,Port,label
25,1,12,1120,356,5068,0
11,1,12,84424,359,5068,0
12,1,12,1118,362,5068,0
28,1,12,1122,365,5068,0
14,1,12,84426,368,5068,0
15,1,12,1120,371,5068,0
31,1,12,1124,374,5068,0
3,1,12,84428,377,5068,0
18,1,12,1122,380,5068,0
34,1,12,1126,383,5068,0
6,1,12,84430,386,5068,0
21,1,12,1124,389,5068,0
37,1,12,1128,392,5068,0
9,1,12,84432,395,5068,0
24,1,12,1126,398,5068,0
40,1,12,1130,401,5068,0
12,1,12,84434,404,5068,0
27,1,12,1128,407,5068,0
43,1,12,1132,410,5068,0
15,1,12,84436,413,5068,0
30,1,12,1130,416,5068,0
46,1,12,1134,419,5068,0
18,1,12,84438,422,5068,0
33,1,12,1132,425,5068,0
49,1,12,1136,428,5068,0
21,1,12,84440,431,5068,0
36,1,12,1134,434,5068,0
52,1,12,1138,437,5068,0
24,1,12,84442,440,5068,0
39,1,12,1136,443,5068,0
55,1,12,1140,446,5068,0
27,1,12,84444,449,5068,0
42,1,12,1138,452,5068,0
58,1,12,1142,455,5068,0
30,1,12,84446,458,5068,0
45,1,12,1140,461,5068,0
61,1,12,1144,464,5068,0
33,1,12,84448,467,5068,0
5,1,12,1142,470,5068,0
6,1,12,1146,473,5068,0
8,1,12,1144,476,5068,0
10,1,12,1148,479,5068,0
12,1,12,1146,482,5068,0
14,1,12,1150,485,5068,0
16,1,12,1148,488,5068,0
18,1,12,1152,491,5068,0
20,1,12,1150,494,5068,0
22,1,12,1154,497,5068,0
24,1,12,1152,500,5068,0
26,1,12,1156,503,5068,0
28,1,12,1154,506,5068,0
30,1,12,1158,509,5068,0
32,1,12,1156,512,5068,0
34,1,12,1160,515,5068,0
36,1,12,1158,518,5068,0
38,1,12,1162,521,5068,0
40,1,12,1160,524,5068,0
42,1,12,1164,527,5068,0
44,1,12,1162,530,5068,0
46,1,12,1166,533,5068,0
48,1,12,1164,536,5068,0
50,1,12,1168,539,5068,0
52,1,12,1166,542,5068,0
54,1,12,1170,545,5068,0
56,1,12,1168,548,5068,0
58,1,12,1172,551,5068,0
4,1,12,1170,554,5068,0
6,1,12,1174,557,5068,0
8,1,12,1172,560,5068,0
10,1,12,1176,563,5068,0
12,1,12,1174,566,5068,0
14,1,12,1178,569,5068,0
16,1,12,1176,572,5068,0
18,1,12,1180,575,5068,0
20,1,12,1178,578,5068,0
22,1,12,1182,581,5068,0
24,1,12,1180,584,5068,0
26,1,12,1184,587,5068,0
28,1,12,1182,590,5068,0
30,1,12,1186,593,5068,0
32,1,12,1184,596,5068,0
34,1,12,1188,599,5068,0
36,1,12,1186,602,5068,0
38,1,12,1190,605,5068,0
40,1,12,1188,608,5068,0
42,1,12,1192,611,5068,0
44,1,12,1190,614,5068,0
46,1,12,1194,617,5068,0
48,1,12,1192,620,5068,0
50,1,12,1196,623,5068,0
52,1,12,1194,626,5068,0
54,1,12,1198,629,5068,0
56,1,12,1196,632,5068,0
58,1,12,1200,635,5068,0
56,1,12,1198,638,5068,0
58,1,12,1202,641,5068,0
9,1,12,1200,644,5068,0
11,1,12,1204,647,5068,0
13,1,12,1202,650,5068,0
15,1,12,1206,653,5068,0
17,1,12,1204,656,5068,0
19,1,12,1208,659,5068,0
21,1,12,1206,662,5068,0
23,1,3,1210,665,5068,0
25,1,3,1208,668,5068,0
27,1,3,1212,671,5068,0
29,1,3,1210,674,5068,0
31,1,3,1214,677,5068,0
33,1,3,1212,680,5068,0
35,1,3,1216,683,5068,0
37,1,3,1214,686,5068,0
39,1,3,1218,689,5068,0
41,1,3,1216,692,5068,0
43,1,3,1220,695,5068,0
45,1,3,1218,698,5068,0
47,1,3,1222,701,5068,0
49,1,3,1220,704,5068,0
51,1,3,1224,707,5068,0
53,1,3,1222,710,5068,0
55,1,3,1226,713,5068,0
57,1,3,1224,716,5068,0
59,1,3,1228,719,5068,0
58,1,3,1226,722,5068,0
1,1,3,1230,725,5068,0
3,1,3,1228,728,5068,0
5,1,3,1232,731,5068,0
7,1,3,1230,734,5068,0
9,1,3,1234,737,5068,0
11,1,3,1232,740,5068,0
13,1,3,1236,743,5068,0
15,1,3,1234,746,5068,0
17,1,3,1238,749,5068,0
19,1,3,1236,752,5068,0
21,1,3,1240,755,5068,0
23,1,3,1238,758,5068,0
25,1,3,1242,761,5068,0
27,1,3,1240,764,5068,0
29,1,3,1244,767,5068,0
31,1,3,1242,770,5068,0
33,1,3,1246,773,5068,0
35,1,3,1244,776,5068,0
37,1,3,1248,779,5068,0
39,1,3,1246,782,5068,0
41,1,3,1250,785,5068,0
43,1,3,1248,788,5068,0
0,1,3,1252,791,5068,0
2,1,3,1250,794,5068,0
4,1,3,1254,797,5068,0
6,1,3,1252,800,5068,0
8,1,3,1256,803,5068,0
10,1,3,1254,806,5068,0
12,1,3,1258,809,5068,0
14,1,3,1256,812,5068,0
16,1,3,1260,815,5068,0
18,1,3,1258,818,5068,0
20,1,3,1262,821,5068,0
22,1,3,1260,824,5068,0
24,1,3,1264,827,5068,0
26,1,3,1262,830,5068,0
28,1,3,1266,833,5068,0
30,1,3,1264,836,5068,0
32,1,3,1268,839,5068,0
34,1,3,1266,842,5068,0
36,1,3,1270,845,5068,0
38,1,3,1268,848,5068,0
40,1,3,1272,851,5068,0
42,1,3,1270,854,5068,0
44,1,3,1274,857,5068,0
46,1,3,1272,860,5068,0
48,1,3,1276,863,5068,0
50,1,3,1274,866,5068,0
52,1,3,1278,869,5068,0
54,1,3,1276,872,5068,0
56,1,3,1280,875,5068,0
58,1,3,1278,878,5068,0
0,1,3,1282,881,5068,0
2,1,3,1280,884,5068,0
4,1,3,1284,887,5068,0
6,1,3,1282,890,5068,0
8,1,3,1286,893,5068,0
10,1,3,1284,896,5068,0
12,1,3,1288,899,5068,0
2,1,3,1286,902,5068,0
4,1,3,1290,905,5068,0
6,1,3,1288,908,5068,0
8,1,3,1292,911,5068,0
10,1,3,1290,914,5068,0
12,1,3,1294,917,5068,0
14,1,3,1292,920,5068,0
16,1,3,1296,923,5068,0
18,1,3,1294,926,5068,0
20,1,3,1298,929,5068,0
22,1,3,1296,932,5068,0
24,1,3,1300,935,5068,0
26,1,3,1298,938,5068,0
28,1,3,1302,941,5068,0
30,1,3,1300,944,5068,0
32,1,3,1304,947,5068,0
3,1,3,1302,950,5068,0
5,1,3,1306,953,5068,0
7,1,3,1304,956,5068,0
9,1,3,1308,959,5068,0
11,1,3,1306,962,5068,0
13,1,3,1310,965,5068,0
15,1,3,1308,968,5068,0
1,1,3,1312,971,5068,0
3,1,3,1310,974,5068,0
5,1,3,1314,977,5068,0
7,1,3,1312,980,5068,0
9,1,3,1316,983,5068,0
11,1,3,1314,986,5068,0
13,1,3,1318,989,5066,0
15,1,3,1316,992,5066,0
17,1,3,1320,995,5066,0
19,1,3,1318,998,5066,0
21,1,3,1322,1001,5066,0
23,1,3,1320,1004,5066,0
25,1,3,1324,1007,5066,0
27,1,3,1322,1010,5066,0
29,1,3,1326,1013,5066,0
31,1,3,1324,1016,5066,0
33,1,3,1328,1019,5066,0
35,1,3,1326,1022,5066,0
37,1,3,1330,1025,5066,0
39,1,3,1328,1028,5066,0
41,1,3,1332,1031,5066,0
43,1,3,1330,1034,5066,0
45,1,3,1334,1037,5066,0
47,1,3,1332,1040,5066,0
49,1,3,1336,1043,5066,0
51,1,3,1334,1046,5066,0
53,1,3,1338,1049,5066,0
55,1,3,1336,1052,5066,0
3,1,3,1340,1055,5066,0
7,1,3,1338,1058,5066,0
3,1,3,1342,1061,5066,0
5,1,3,1340,1064,5066,0
7,1,3,1344,1067,5066,0
9,1,3,1342,1070,5066,0
11,1,3,1346,1073,5066,0
13,1,3,1344,1076,5066,0
15,1,2,1348,1079,5066,0
17,1,2,1346,1082,5066,0
19,1,2,1350,1085,5066,0
21,1,2,1348,1088,5066,0
23,1,2,1352,1091,5066,0
25,1,2,1350,1094,5066,0
27,1,2,1354,1097,5066,0
29,1,2,1352,1100,5066,0
31,1,2,1356,1103,5066,0
33,1,2,1354,1106,5066,0
35,1,2,1358,1109,5066,0
37,1,2,1356,1112,5066,0
39,1,2,1360,1115,5066,0
41,1,2,1358,1118,5066,0
43,1,2,1362,1121,5066,0
45,1,2,1360,1124,5066,0
47,1,2,1364,1127,5066,0
49,1,2,1362,1130,5066,0
51,1,2,1366,1133,5066,0
0,1,2,1364,1136,5066,0
2,1,2,1368,1139,5066,0
4,1,2,1366,1142,5066,0
6,1,2,1370,1145,5066,0
8,1,2,1368,1148,5066,0
10,1,2,1372,1151,5066,0
12,1,2,1370,1154,5066,0
14,1,2,1374,1157,5066,0
16,1,2,1372,1160,5066,0
18,1,2,1376,1163,5066,0
20,1,2,1374,1166,5066,0
22,1,2,1378,1169,5066,0
24,1,2,1376,1172,5066,0
3,1,2,1380,1175,5066,0
5,1,2,1378,1178,5066,0
7,1,2,1382,1181,5066,0
9,1,2,1380,1184,5066,0
11,1,2,1384,1187,5066,0
13,1,2,1382,1190,5066,0
15,1,2,1386,1193,5066,0
4,1,2,1384,1196,5066,0
6,1,2,1388,1199,5066,0
8,1,2,1386,1202,5066,0
10,1,2,1390,1205,5066,0
12,1,2,1388,1208,5066,0
8,1,2,1392,1211,5066,0
10,1,2,1390,1214,5066,0
12,1,2,1394,1217,5066,0
14,1,2,1392,1220,5066,0
16,1,2,1396,1223,5066,0
18,1,2,1394,1226,5066,0
20,1,2,1398,1229,5066,0
22,1,2,1396,1232,5066,0
24,1,2,1400,1235,5066,0
26,1,2,1398,1238,5066,0
28,1,2,1402,1241,5066,0
30,1,2,1400,1244,5066,0
32,1,2,1404,1247,5066,0
34,1,2,1402,1250,5066,0
36,1,2,1406,1253,5066,0
38,1,2,1404,1256,5066,0
5,1,2,1408,1259,5066,0
7,1,2,1406,1250,5066,0
9,1,2,1410,1253,5066,0
11,1,2,1408,1244,5066,0
13,1,2,1412,1247,5066,0
15,1,2,1410,1238,5066,0
17,1,2,1414,1241,5066,0
19,1,2,1412,1232,5066,0
21,1,2,1416,1235,5066,0
23,1,2,1414,1226,5066,0
19,1,2,1418,1229,5066,0
21,1,2,1416,1220,5066,0
23,1,2,1420,1223,5066,0
22,1,2,1418,1214,5066,0
0,1,2,1422,1217,5066,0
40,1,2,1420,1208,5066,0
15,1,2,1424,1211,5066,0
17,1,2,1422,1202,5066,0
19,1,2,1426,1205,5066,0
21,1,2,1424,1196,5066,0
23,1,2,1428,1199,5066,0
6,1,2,1426,1190,5066,0
1,1,2,1430,1193,5066,0
1,1,2,1428,1184,5066,0
1,1,2,1432,1187,5066,0
1,1,2,1430,1178,5066,0
1,1,2,1434,1181,5066,0
1,1,2,1432,1172,5066,0
15,1,2,1436,1175,5066,0
17,1,2,1434,1166,5066,0
58,1,2,1438,1169,5066,0
50,1,2,1436,1160,5066,0
42,1,2,1440,1163,5066,0
34,1,2,1438,1154,5066,0
26,1,2,1442,1157,5066,0
18,1,2,1440,1148,5066,0
10,1,2,1444,1151,5066,0
2,1,2,1442,1142,5066,0
1,1,2,1446,1145,5066,0
6,1,2,1444,1136,5066,0
7,1,2,1448,1139,5066,0
2,1,2,1446,1130,5066,0
1,1,2,1450,1133,5066,0
11,1,2,1448,1124,5066,0
3,1,2,1452,1127,5066,0
8,1,2,1450,1118,5066,0
1,1,2,1454,1121,5066,0
7,1,2,1452,1112,5066,0
5,1,2,1456,1115,5066,0
3,1,2,1454,1106,5066,0
8,1,2,1458,1109,5066,0
1,1,2,1456,1100,5066,0
6,1,2,1460,1103,5066,0
3,1,2,1458,1094,5066,0
3,1,2,1462,1097,5066,0
6,1,2,1460,1088,5066,0
9,1,2,1464,1091,5066,0
12,1,2,1462,1082,5066,0
15,1,2,1466,1085,5066,0
18,1,2,1464,1076,5066,0
8,1,2,1468,1079,5066,0
11,1,2,1466,1070,5066,0
14,1,2,1470,1073,5066,0
17,1,2,1468,1064,5066,0
20,1,2,1472,1067,5066,0
23,1,2,1470,1058,5066,0
26,1,2,1474,1061,5066,0
29,1,2,1472,1052,5066,0
32,1,2,1476,1055,5066,0
35,1,2,1474,1046,5066,0
38,1,2,1478,1049,5066,0
41,1,2,1476,1040,5066,0
1,1,2,1480,1043,5066,0
4,1,2,1478,1034,5066,0
7,1,2,1482,1037,5066,0
10,1,2,1480,1028,5066,0
13,1,2,1484,1031,5066,0
16,1,2,1482,1022,5066,0
19,1,2,1486,1025,5066,0
3,1,2,1484,1016,5066,0
6,1,2,1488,1019,5066,0
9,1,2,1486,1010,5066,0
12,1,2,1490,1013,5066,0
15,1,2,1488,1004,5066,0
18,1,2,1492,1007,5066,0
21,1,2,1490,998,5066,0
24,1,2,1494,1001,5066,0
27,1,2,1492,992,5066,0
30,1,2,1496,995,5066,0
33,1,2,1494,986,5066,0
4,1,2,1498,989,5066,0
6,1,2,1496,980,5066,0
8,1,2,1500,983,5066,0
10,1,2,1498,974,5066,0
12,1,2,1502,977,5066,0
14,1,2,1500,968,5066,0
16,1,2,1504,971,5066,0
18,1,2,1502,962,5066,0
20,1,2,1506,965,5066,0
22,1,2,1504,956,5066,0
24,1,2,1508,959,5066,0
2,1,2,1506,950,5066,0
4,1,2,1510,953,5066,0
6,1,2,1508,944,5066,0
8,1,2,1512,947,5066,0
10,1,2,1510,938,5066,0
12,1,2,1514,941,5066,0
14,1,2,1512,932,5066,0
16,1,2,1516,935,5066,0
18,1,2,1514,926,5066,0
20,1,2,1518,929,5066,0
22,1,2,1516,920,5066,0
24,1,2,1520,923,5066,0
26,1,2,1518,914,5066,0
28,1,2,1522,917,5066,0
30,1,2,1520,908,5066,0
32,1,2,1524,911,5066,0
34,1,2,1522,902,5066,0
5,1,2,1526,905,5066,0
7,1,2,1524,896,5066,0
9,1,2,1528,899,5066,0
11,1,2,1526,890,5066,0
13,1,2,1530,893,5066,0
15,1,2,1528,884,5066,0
17,1,2,1532,887,5066,0
19,1,2,1530,878,5066,0
21,1,2,1534,881,5066,0
23,1,2,1532,872,5066,0
25,1,2,1536,875,5066,0
27,1,2,1534,866,5066,0
29,1,2,1538,869,5066,0
31,1,2,1536,860,5066,0
33,1,2,1540,863,5066,0
35,1,2,1538,854,5066,0
37,1,2,1542,857,5066,0
39,1,2,1540,848,5066,0
41,1,2,1544,851,5066,0
43,1,2,1542,842,5066,0
45,1,2,1546,845,5066,0
47,1,2,1544,836,5066,0
49,1,2,1548,839,5066,0
51,1,2,1546,830,5066,0
53,1,2,1550,833,5066,0
55,1,2,1548,824,5066,0
57,1,2,1552,827,5066,0
1,1,2,1550,818,5066,0
3,1,2,1554,821,5066,0
7,1,2,1552,812,5066,0
11,1,2,1556,815,5066,0
15,1,2,1554,806,5066,0
19,1,2,1558,809,5066,0
23,1,2,1556,800,5066,0
27,1,2,1560,803,5066,0
31,1,2,1558,794,5066,0
35,1,2,1562,797,5066,0
39,1,2,1,444,5062,0
43,1,2,1,465,5062,0
47,1,2,1,486,5062,0
51,1,2,1,507,5062,0
55,1,2,1,528,5062,0
0,1,2,1,549,5062,0
4,1,2,1,570,5062,0
8,1,2,1,591,5062,0
12,1,2,1,612,5062,0
16,1,2,1,633,5062,0
20,1,2,1,654,5062,0
24,1,2,1,675,5062,0
1,1,2,1,696,5062,0
5,1,2,1,717,5062,0
9,1,2,1,738,5062,0
13,1,2,1,759,5062,0
1,1,2,1,780,5062,0
8,1,2,1,801,5062,0
0,1,2,1,822,5062,0
1,1,2,1,843,5062,0
1,1,2,1,864,5062,0
7,1,2,1,885,5062,0
7,1,2,1,906,5062,0
13,1,2,1,927,5062,0
13,1,2,1,948,5062,0
19,1,2,1,969,5062,0
19,1,2,1,990,5062,0
25,1,2,1,1011,5062,0
25,1,2,1,1032,5062,0
31,1,2,1,1053,5062,0
31,1,2,1,1074,5062,0
37,1,2,1,1095,5062,0
37,1,2,1,1116,5062,0
43,1,2,1,1137,5062,0
43,1,2,1,1158,5062,0
49,1,2,1,1179,5062,0
49,1,2,1,1200,5062,0
55,1,2,1,1221,5062,0
50,1,2,1,1242,5062,0
45,1,2,1,1263,5062,0
40,1,2,1,1284,5062,0
35,1,2,1,1305,5062,0
30,1,2,1,1326,5062,0
25,1,2,1,1347,5062,0
20,1,2,1,1368,5062,0
7,1,2,1,1389,5062,0
2,1,2,1,1410,5062,0
-3,1,2,1,1431,5068,0
-8,1,2,1,1452,5068,0
7,1,2,1,1473,5068,0
2,1,2,1,1494,5068,0
0,1,2,1,1515,5068,0
4,1,2,1,1536,5068,0
1,1,2,1,1557,5068,0
6,1,2,1,1578,5068,0
1,1,2,1,1599,5068,0
5,1,2,1,1620,5068,0
3,1,2,1,1641,5068,0
1,1,2,1,1662,5068,0
2,1,2,1,1683,5068,0
1,1,2,1,1704,5068,0
4,1,2,1,1725,5068,0
5,1,2,1,1746,5068,0
4,1,2,1,1767,5068,0
7,1,2,1,1788,5068,0
2,1,2,1,1809,5068,0
7,1,2,1,1830,5068,0
10,1,2,1,1851,5066,0
5,1,2,1,1872,5066,0
10,1,2,1,1893,5066,0
13,1,2,1,1914,5066,0
8,1,2,1,1935,5066,0
13,1,2,1,1956,5066,0
16,1,2,1,1977,5066,0
11,1,2,1,1998,5066,0
16,1,2,1,2019,5066,0
19,1,2,1,2040,5066,0
14,1,2,1,2061,5066,0
19,1,2,1,2082,5066,0
22,1,2,1,2103,5066,0
17,1,2,1,2124,5066,0
22,1,2,1,2145,5066,0
25,1,6,1,2166,5066,0
20,1,6,1,2187,5066,0
25,1,6,1,2208,5066,0
28,1,6,1,2229,5066,0
23,1,6,1,2250,5066,0
28,1,6,1,2271,5066,0
4,1,6,1,2292,5066,0
26,1,6,1,2313,5066,0
31,1,6,1,2334,5066,0
7,1,6,1,2355,5066,0
29,1,6,1,2376,5066,0
34,1,6,1,2397,5066,0
10,1,6,1,2418,5066,0
32,1,6,1,2439,5066,0
37,1,6,1,2460,5066,0
13,1,6,1,2481,5066,0
35,1,6,1,2502,5066,0
40,1,6,1,2523,5066,0
16,1,6,1,2544,5066,0
38,1,6,1,2565,5066,0
43,1,6,1,2586,5066,0
19,1,6,1,2607,5066,0
41,1,6,1,2628,5066,0
46,1,6,1,2649,5066,0
22,1,6,1,2670,5066,0
44,1,6,1,2691,5066,0
49,1,6,1,2712,5066,0
25,1,6,1,2733,5066,0
47,1,6,1,2754,5066,0
5,1,6,1,2775,5066,0
28,1,6,1,2796,5066,0
50,1,6,1,2817,5066,0
8,1,6,1,2838,5066,0
31,1,6,1,2859,5066,0
1,1,6,1,2880,5066,0
11,1,6,1,2901,5066,0
1,1,6,1,2922,5066,0
6,1,6,1,2943,5066,0
4,1,6,1,2964,5066,0
9,1,6,1,2985,5066,0
7,1,6,1,3006,5066,0
12,1,6,1,3027,5066,0
10,1,6,1,3048,5066,0
15,1,6,1,3069,5066,0
13,1,6,1,3090,5066,0
18,1,6,1,3111,5066,0
16,1,6,1,3132,5066,0
21,1,6,1,3153,5066,0
19,1,6,1,3174,5066,0
24,1,6,1,3195,5066,0
22,1,6,1,3216,5066,0
27,1,6,1,3237,5066,0
25,1,6,1,3258,5066,0
30,1,6,1,3279,5066,0
28,1,7,1,3300,5066,0
6,1,7,1,3321,5066,0
31,1,7,1,3342,5066,0
9,1,7,1,3363,5066,0
34,1,7,1,3384,5066,0
12,1,7,1,3405,5066,0
37,1,7,1,3426,5066,0
15,1,7,1,3447,5066,0
40,1,7,1,3468,5066,0
18,1,7,1,3489,5066,0
43,1,7,1,3510,5066,0
21,1,7,1,3531,5066,0
46,1,7,1,3552,5066,0
24,1,7,1,3573,5066,0
49,1,7,1,3594,5066,0
27,1,7,1,3615,5066,0
52,1,7,1,3636,5066,0
30,1,7,1,3657,5066,0
55,1,7,1,3678,5066,0
33,1,7,1,3699,5066,0
58,1,7,1,3720,5066,0
5,1,7,1,3741,5066,0
59,1,7,1,3762,5066,0
50,1,7,1,3783,5066,0
41,1,7,1,3804,5066,0
32,1,7,1,3825,5066,0
23,1,7,1,3846,5066,0
14,1,7,1,3867,5066,0
5,1,7,1,3888,5066,0
8,1,7,1,3909,5066,0
11,1,7,1,3930,5066,0
14,1,7,1,3951,5066,0
17,1,7,1,3972,5066,0
20,1,7,1,3993,5066,0
7,1,7,1,4014,5066,0
10,1,7,1,4035,5066,0
13,1,7,1,4056,5066,0
16,1,7,1,4077,5066,0
19,1,7,1,4098,5066,0
22,1,7,1,4119,5066,0
25,1,7,1,4140,5066,0
28,1,7,1,4161,5066,0
31,1,7,1,4182,5066,0
34,1,7,1,4203,5066,0
37,1,7,1,4224,5066,0
40,1,7,1,4245,5066,0
0,1,7,1,4266,5066,0
3,1,7,1,4287,5066,0
6,1,7,1,4308,5066,0
9,1,7,1,4329,5066,0
12,1,7,1,4350,5066,0
15,1,7,1,4371,5066,0
18,1,7,1,4392,5066,0
21,1,7,1,4413,5066,0
24,1,7,1,4434,5066,0
27,1,7,1,4455,5066,0
30,1,7,1,4476,5066,0
26,1,7,1,4497,5066,0
22,1,7,1,4518,5066,0
18,1,7,1,4539,5066,0
14,1,7,1,4560,5066,0
10,1,7,1,4581,5066,0
6,1,7,1,4602,5066,0
2,1,7,1,4623,5066,0
1,1,7,1,4644,5066,0
5,1,7,1,4665,5066,0
4,1,7,1,4686,5066,0
8,1,7,1,4707,5066,0
7,1,7,1,4728,5066,0
11,1,15,1,4749,5066,0
10,1,15,1,4770,5066,0
14,1,15,1,4791,5066,0
13,1,15,1,4812,5066,0
17,1,15,1,4833,5066,0
16,1,15,1,4854,5066,0
20,1,15,1,4875,5066,0
19,1,15,1,4896,5066,0
23,1,15,1,4917,5066,0
22,1,15,1,4938,5066,0
26,1,15,1,4959,5066,0
25,1,15,1,4980,5066,0
29,1,15,1,5001,5066,0
28,1,15,1,5022,5066,0
32,1,15,1,5043,5066,0
31,1,15,1,5064,5066,0
35,1,15,1,5085,5066,0
34,1,15,1,5106,5061,0
38,1,15,1,5127,5061,0
37,1,15,1,5148,5061,0
41,1,15,1,5169,5061,0
40,1,15,1,5190,5061,0
44,1,13,18454,5211,5061,0
43,1,13,18454,21,5066,0
47,1,13,18454,26,5066,0
46,1,13,18454,31,5066,0
50,1,13,18454,36,5066,0
49,1,13,18454,41,5066,0
1,1,13,18454,46,5066,0
52,1,13,18454,51,5066,0
4,1,13,18454,56,5066,0
55,1,13,18454,61,5066,0
7,1,13,18454,66,5066,0
58,1,13,18454,71,5066,0
10,1,13,18454,76,5066,0
61,1,13,18454,81,5066,0
13,1,13,18454,86,5066,0
4,1,13,18454,91,5066,0
7,1,13,18454,96,5066,0
10,1,13,18454,101,5066,0
13,1,13,18454,106,5066,0
16,1,13,18454,111,5066,0
19,1,13,18454,116,5066,0
22,1,13,18454,121,5066,0
25,1,13,18454,126,5066,0
28,1,13,18454,131,5066,0
31,1,13,18454,136,5066,0
34,1,13,18454,141,5066,0
37,1,13,18454,146,5066,0
40,1,13,18454,151,5066,0
43,1,13,18454,156,5066,0
46,1,13,18454,161,5066,0
49,1,13,18454,166,5066,0
6,1,13,18454,171,5066,0
9,1,13,18454,176,5066,0
12,1,13,18454,181,5066,0
1,1,13,18454,186,5066,0
4,1,13,18454,191,5066,0
7,1,13,18454,196,5066,0
10,1,13,18454,201,5066,0
13,1,13,18454,206,5066,0
16,1,13,18454,211,5066,0
19,1,13,18454,216,5066,0
22,1,13,18454,221,5066,0
25,1,13,18454,226,5066,0
28,1,13,18454,231,5066,0
31,1,13,18454,236,5066,0
34,1,13,18454,241,5066,0
37,1,13,18454,246,5061,0
40,1,13,18454,251,5061,0
43,1,13,18454,256,5061,0
46,1,13,18454,261,5061,0
49,1,13,18454,266,5061,0
52,1,13,18454,271,5061,0
55,1,13,18454,276,5061,0
58,1,13,18454,281,5061,0
1,1,13,18454,286,5061,0
51,1,13,18454,291,5061,0
7,1,13,18454,296,5061,0
44,1,13,18454,301,5061,0
1,1,13,18454,306,5061,0
37,1,13,18454,311,5061,0
9,1,13,18454,316,5061,0
30,1,13,18454,321,5061,0
32,1,13,18454,326,5061,0
28,1,13,18454,331,5061,0
24,1,13,18454,336,5061,0
20,1,13,18454,341,5061,0
1,1,13,18454,346,5061,0
23,1,13,18454,351,5061,0
4,1,13,18454,356,5061,0
26,1,13,18454,361,5061,0
7,1,13,18454,366,5061,0
29,1,13,18454,371,5061,0
10,1,13,18454,376,5061,0
32,1,13,18454,381,5061,0
13,1,13,18454,386,5061,0
35,1,13,18454,391,5061,0
16,1,13,18454,396,5061,0
38,1,13,18454,401,5061,0
19,1,13,18454,406,5061,0
41,1,13,18454,411,5061,0
22,1,13,18454,416,5061,0
44,1,13,18454,421,5061,0
25,1,13,18454,426,5061,0
47,1,13,18454,431,5061,0
28,1,13,18454,436,5061,0
3,1,13,18454,441,5061,0
31,1,13,18454,446,5061,0
6,1,13,18454,451,5061,0
34,1,13,18454,456,5061,0
9,1,13,18454,461,5061,0
37,1,13,18454,466,5061,0
12,1,13,18454,471,5061,0
40,1,13,18454,476,5061,0
1,1,13,18454,481,5061,0
43,1,13,18454,486,5061,0
4,1,13,18454,491,5061,0
46,1,13,18454,496,5061,0
7,1,13,18454,501,5061,0
49,1,13,18454,506,5061,0
1,1,13,18454,511,5061,0
52,1,13,18454,516,5061,0
4,1,13,18454,521,5061,0
55,1,13,18454,526,5061,0
7,1,13,18454,531,5061,0
58,1,13,18454,536,5061,0
10,1,13,18454,541,5061,0
4,1,13,18454,546,5061,0
13,1,13,18454,551,5061,0
2,1,13,18454,556,5061,0
5,1,13,18454,561,5061,0
8,1,13,18454,566,5061,0
11,1,13,18454,571,5061,0
14,1,13,18454,576,5061,0
17,1,13,18454,581,5061,0
20,1,13,18454,586,5061,0
23,1,13,18454,591,5061,0
26,1,13,18454,596,5061,0
29,1,13,18454,601,5061,0
32,1,13,18454,606,5061,0
35,1,13,18454,611,5061,0
38,1,13,18454,616,5061,0
41,1,13,18454,621,5061,0
44,1,13,18454,626,5061,0
47,1,13,18454,631,5061,0
50,1,13,18454,636,5061,0
53,1,13,18454,641,5061,0
56,1,13,18454,646,5061,0
1,1,13,18454,651,5061,0
4,1,13,18454,656,5061,0
7,1,13,18454,661,5061,0
10,1,13,18454,666,5061,0
13,1,13,18454,671,5061,0
16,1,13,18454,676,5061,0
19,1,13,18454,681,5061,0
8,1,13,18454,686,5061,0
11,1,11,18454,691,5061,0
14,1,11,18454,696,5061,0
17,1,11,18454,701,5061,0
20,1,11,18454,706,5061,0
23,1,11,18454,711,5061,0
4,1,11,18454,1076,5061,0
2,1,11,18454,1081,5061,0
6,1,11,18454,1086,5061,0
4,1,11,18454,1091,5061,0
2,1,11,18454,1096,5061,0
1,1,11,18454,1101,5061,0
50,1,11,18454,1106,5061,0
48,1,11,18454,1111,5061,0
46,1,11,18454,1116,5061,0
44,1,11,18454,1121,5061,0
42,1,11,18454,1126,5061,0
40,1,11,18454,1131,5061,0
38,1,11,18454,1136,5061,0
36,1,11,18454,1141,5061,0
34,1,11,18454,1146,5061,0
32,1,11,18454,1151,5061,0
30,1,11,18454,1156,5061,0
28,1,11,18454,1161,5061,0
26,1,11,18454,1166,5061,0
31,1,11,18454,1171,5061,0
36,1,11,18454,1176,5061,0
41,1,11,18454,1181,5061,0
46,1,11,18454,1186,5061,0
51,1,11,18454,1191,5061,0
56,1,11,18454,1196,5061,0
4,1,11,18454,1201,5061,0
9,1,11,18454,1206,5061,0
14,1,11,18454,1211,5061,0
19,1,11,18454,1216,5061,0
24,1,11,18454,1221,5061,0
21,1,11,18454,1226,5061,0
26,1,11,18454,1231,5061,0
11,1,22,18429,3391,5062,0
13,1,22,18428,3396,5062,0
15,1,22,18427,3401,5062,0
6,1,22,18426,3406,5062,0
8,1,22,18425,3411,5062,0
10,1,22,18424,3416,5062,0
